Entity,Code,Year,CO₂ emissions per capita
Algeria,DZA,1992,2.9774103
Algeria,DZA,1993,2.9807472
Algeria,DZA,1994,3.1501276
Algeria,DZA,1995,3.3686354
Algeria,DZA,1996,3.4291797
Algeria,DZA,1997,2.9587216
Algeria,DZA,1998,3.5183222
Algeria,DZA,1999,2.9734142
Algeria,DZA,2000,2.7359807
Algeria,DZA,2001,2.745478
Algeria,DZA,2002,2.8238127
Algeria,DZA,2003,2.923871
Algeria,DZA,2004,2.7844713
Algeria,DZA,2005,3.3091779
Algeria,DZA,2006,3.0870595
Algeria,DZA,2007,3.1456718
Algeria,DZA,2008,3.119057
Algeria,DZA,2009,3.277727
Algeria,DZA,2010,3.25651
Algeria,DZA,2011,3.3795078
Algeria,DZA,2012,3.6017866
Algeria,DZA,2013,3.6844282
Algeria,DZA,2014,3.8881397
Algeria,DZA,2015,4.0060844
Algeria,DZA,2016,3.8752885
Algeria,DZA,2017,3.9638858
Algeria,DZA,2018,4.104483
Algeria,DZA,2019,4.2135787
Algeria,DZA,2020,3.8857946
Algeria,DZA,2021,4.0668306
Algeria,DZA,2022,4.238998
Algeria,DZA,2023,4.394023
Algeria,DZA,2024,4.233817
Argentina,ARG,1856,0.013673803
Argentina,ARG,1857,0.032908835
Argentina,ARG,1858,0.041893065
Argentina,ARG,1859,0.026321769
Argentina,ARG,1860,0.031573337
Argentina,ARG,1861,0.03730976
Argentina,ARG,1862,0.029855374
Argentina,ARG,1863,0.042573165
Argentina,ARG,1864,0.03507302
Argentina,ARG,1865,0.058306683
Argentina,ARG,1866,0.089572854
Argentina,ARG,1867,0.06245207
Argentina,ARG,1868,0.0895038
Argentina,ARG,1869,0.10059324
Argentina,ARG,1870,0.08947428
Argentina,ARG,1871,0.09374776
Argentina,ARG,1872,0.088586494
Argentina,ARG,1873,0.09527532
Argentina,ARG,1874,0.10954309
Argentina,ARG,1875,0.061874352
Argentina,ARG,1876,0.058640223
Argentina,ARG,1877,0.044949133
Argentina,ARG,1878,0.035060696
Argentina,ARG,1879,0.08051388
Argentina,ARG,1880,0.07901757
Argentina,ARG,1881,0.12160134
Argentina,ARG,1882,0.13154578
Argentina,ARG,1883,0.17834175
Argentina,ARG,1884,0.2360082
Argentina,ARG,1885,0.26492643
Argentina,ARG,1886,0.26444587
Argentina,ARG,1887,0.3945215
Argentina,ARG,1888,0.37945464
Argentina,ARG,1889,0.6034034
Argentina,ARG,1890,0.43143836
Argentina,ARG,1891,0.3115949
Argentina,ARG,1892,0.46903446
Argentina,ARG,1893,0.4500921
Argentina,ARG,1894,0.50758815
Argentina,ARG,1895,0.59021986
Argentina,ARG,1896,0.5575416
Argentina,ARG,1897,0.5284933
Argentina,ARG,1898,0.509013
Argentina,ARG,1899,0.5839936
Argentina,ARG,1900,0.4323882
Argentina,ARG,1901,0.49588075
Argentina,ARG,1902,0.50725186
Argentina,ARG,1903,0.55892307
Argentina,ARG,1904,0.6886952
Argentina,ARG,1905,0.8258431
Argentina,ARG,1906,1.0618477
Argentina,ARG,1907,0.89841384
Argentina,ARG,1908,0.93455523
Argentina,ARG,1909,0.83665067
Argentina,ARG,1910,1.0261819
Argentina,ARG,1911,1.2140063
Argentina,ARG,1912,1.1976022
Argentina,ARG,1913,1.2732416
Argentina,ARG,1914,1.1010218
Argentina,ARG,1915,0.7143049
Argentina,ARG,1916,0.53138864
Argentina,ARG,1917,0.2962328
Argentina,ARG,1918,0.18784678
Argentina,ARG,1919,0.39744225
Argentina,ARG,1920,0.6360484
Argentina,ARG,1921,0.5249176
Argentina,ARG,1922,0.6487387
Argentina,ARG,1923,0.7638144
Argentina,ARG,1924,0.99620444
Argentina,ARG,1925,0.9960255
Argentina,ARG,1926,0.9829984
Argentina,ARG,1927,1.1556275
Argentina,ARG,1928,1.0944129
Argentina,ARG,1929,1.1017036
Argentina,ARG,1930,1.0521537
Argentina,ARG,1931,1.0397519
Argentina,ARG,1932,1.0547066
Argentina,ARG,1933,1.0867624
Argentina,ARG,1934,1.1576643
Argentina,ARG,1935,1.119883
Argentina,ARG,1936,1.167924
Argentina,ARG,1937,1.229445
Argentina,ARG,1938,1.1909894
Argentina,ARG,1939,1.1923398
Argentina,ARG,1940,1.11146
Argentina,ARG,1941,0.9720639
Argentina,ARG,1942,0.922407
Argentina,ARG,1943,0.94508845
Argentina,ARG,1944,0.91897327
Argentina,ARG,1945,0.88312054
Argentina,ARG,1946,0.86872613
Argentina,ARG,1947,0.9028329
Argentina,ARG,1948,1.0613021
Argentina,ARG,1949,0.9200045
Argentina,ARG,1950,1.7582052
Argentina,ARG,1951,2.0144029
Argentina,ARG,1952,2.0396037
Argentina,ARG,1953,1.9474617
Argentina,ARG,1954,1.9993435
Argentina,ARG,1955,2.113695
Argentina,ARG,1956,2.3252912
Argentina,ARG,1957,2.4561558
Argentina,ARG,1958,2.2416515
Argentina,ARG,1959,2.4413848
Argentina,ARG,1960,2.392052
Argentina,ARG,1961,2.4667575
Argentina,ARG,1962,2.5454984
Argentina,ARG,1963,2.335606
Argentina,ARG,1964,2.557255
Argentina,ARG,1965,2.6593328
Argentina,ARG,1966,2.8089852
Argentina,ARG,1967,2.8718717
Argentina,ARG,1968,2.980885
Argentina,ARG,1969,3.2859674
Argentina,ARG,1970,3.4612136
Argentina,ARG,1971,3.662835
Argentina,ARG,1972,3.654902
Argentina,ARG,1973,3.7524717
Argentina,ARG,1974,3.7504761
Argentina,ARG,1975,3.666231
Argentina,ARG,1976,3.7941167
Argentina,ARG,1977,3.772361
Argentina,ARG,1978,3.7808785
Argentina,ARG,1979,4.0135465
Argentina,ARG,1980,3.8803651
Argentina,ARG,1981,3.5837822
Argentina,ARG,1982,3.5744424
Argentina,ARG,1983,3.5786777
Argentina,ARG,1984,3.5659993
Argentina,ARG,1985,3.315131
Argentina,ARG,1986,3.3817606
Argentina,ARG,1987,3.6730413
Argentina,ARG,1988,3.8219764
Argentina,ARG,1989,3.6276264
Argentina,ARG,1990,3.424979
Argentina,ARG,1991,3.5427592
Argentina,ARG,1992,3.606454
Argentina,ARG,1993,3.4556832
Argentina,ARG,1994,3.423716
Argentina,ARG,1995,3.576146
Argentina,ARG,1996,3.7012532
Argentina,ARG,1997,3.8004286
Argentina,ARG,1998,3.8354225
Argentina,ARG,1999,4.031685
Argentina,ARG,2000,3.8521757
Argentina,ARG,2001,3.588163
Argentina,ARG,2002,3.2850976
Argentina,ARG,2003,3.4983344
Argentina,ARG,2004,4.050791
Argentina,ARG,2005,4.123947
Argentina,ARG,2006,4.4001102
Argentina,ARG,2007,4.3422694
Argentina,ARG,2008,4.64068
Argentina,ARG,2009,4.3661532
Argentina,ARG,2010,4.507803
Argentina,ARG,2011,4.550224
Argentina,ARG,2012,4.5471244
Argentina,ARG,2013,4.4507732
Argentina,ARG,2014,4.3821793
Argentina,ARG,2015,4.4117293
Argentina,ARG,2016,4.3284545
Argentina,ARG,2017,4.223813
Argentina,ARG,2018,4.0865293
Argentina,ARG,2019,4.011869
Argentina,ARG,2020,3.6425223
Argentina,ARG,2021,4.1974697
Argentina,ARG,2022,4.047052
Argentina,ARG,2023,3.9177263
Argentina,ARG,2024,3.7434063
Austria,AUT,1807,0.053945992
Austria,AUT,1819,0.075489655
Austria,AUT,1820,0.09901921
Austria,AUT,1821,0.106077276
Austria,AUT,1822,0.10769429
Austria,AUT,1823,0.101810046
Austria,AUT,1824,0.11624328
Austria,AUT,1825,0.11673694
Austria,AUT,1826,0.13200791
Austria,AUT,1827,0.13661791
Austria,AUT,1828,0.13072197
Austria,AUT,1829,0.13528666
Austria,AUT,1830,0.13980326
Austria,AUT,1831,0.13499741
Austria,AUT,1832,0.143566
Austria,AUT,1833,0.11939268
Austria,AUT,1834,0.16247256
Austria,AUT,1835,0.17481326
Austria,AUT,1836,0.1850181
Austria,AUT,1837,0.19311765
Austria,AUT,1838,0.23100474
Austria,AUT,1839,0.2862818
Austria,AUT,1840,0.31430042
Austria,AUT,1841,0.35270458
Austria,AUT,1842,0.3876523
Austria,AUT,1843,0.3349525
Austria,AUT,1844,0.418547
Austria,AUT,1845,0.4695527
Austria,AUT,1846,0.5484367
Austria,AUT,1847,0.5365954
Austria,AUT,1848,0.5981167
Austria,AUT,1849,0.57571006
Austria,AUT,1850,0.58869374
Austria,AUT,1851,0.58663684
Austria,AUT,1852,0.7015607
Austria,AUT,1853,0.7993166
Austria,AUT,1854,0.7820265
Austria,AUT,1855,0.9046697
Austria,AUT,1856,1.0273466
Austria,AUT,1857,1.17477
Austria,AUT,1858,1.7341001
Austria,AUT,1859,1.3946497
Austria,AUT,1860,1.4518162
Austria,AUT,1861,1.496249
Austria,AUT,1862,1.4803985
Austria,AUT,1863,1.360496
Austria,AUT,1864,1.1670947
Austria,AUT,1865,1.2231227
Austria,AUT,1866,0.81592876
Austria,AUT,1867,1.108091
Austria,AUT,1868,1.3602931
Austria,AUT,1869,1.442899
Austria,AUT,1870,1.6263044
Austria,AUT,1871,2.2218096
Austria,AUT,1872,2.1736574
Austria,AUT,1873,2.309749
Austria,AUT,1874,1.9530367
Austria,AUT,1875,1.6621472
Austria,AUT,1876,1.6957643
Austria,AUT,1877,1.5132375
Austria,AUT,1878,1.4907401
Austria,AUT,1879,1.8087848
Austria,AUT,1880,4.7833023
Austria,AUT,1881,2.067934
Austria,AUT,1882,2.1065784
Austria,AUT,1883,2.3169494
Austria,AUT,1884,2.2380025
Austria,AUT,1885,2.3318892
Austria,AUT,1886,2.1814244
Austria,AUT,1887,2.330971
Austria,AUT,1888,2.2532377
Austria,AUT,1889,2.405366
Austria,AUT,1890,2.4127743
Austria,AUT,1891,2.7395053
Austria,AUT,1892,2.6253102
Austria,AUT,1893,3.1798322
Austria,AUT,1894,3.2237446
Austria,AUT,1895,3.5856636
Austria,AUT,1896,3.7107253
Austria,AUT,1897,3.9699893
Austria,AUT,1898,4.17419
Austria,AUT,1899,4.19306
Austria,AUT,1900,4.632106
Austria,AUT,1901,4.693612
Austria,AUT,1902,4.210628
Austria,AUT,1903,4.16844
Austria,AUT,1904,4.368451
Austria,AUT,1905,4.546499
Austria,AUT,1906,5.3763876
Austria,AUT,1907,6.6482067
Austria,AUT,1908,9.252338
Austria,AUT,1909,6.675106
Austria,AUT,1910,8.945361
Austria,AUT,1911,7.4583454
Austria,AUT,1912,7.843966
Austria,AUT,1913,9.276998
Austria,AUT,1914,7.571848
Austria,AUT,1915,5.402496
Austria,AUT,1916,1.3923472
Austria,AUT,1917,0.530146
Austria,AUT,1918,0.5139487
Austria,AUT,1919,0.46488458
Austria,AUT,1920,2.2398405
Austria,AUT,1921,2.9782135
Austria,AUT,1922,2.85594
Austria,AUT,1923,2.7220185
Austria,AUT,1924,3.0658693
Austria,AUT,1925,2.8875096
Austria,AUT,1926,2.8213882
Austria,AUT,1927,3.038398
Austria,AUT,1928,3.188491
Austria,AUT,1929,3.626882
Austria,AUT,1930,2.8240275
Austria,AUT,1931,2.7058377
Austria,AUT,1932,2.2655272
Austria,AUT,1933,2.124288
Austria,AUT,1934,2.0525193
Austria,AUT,1935,2.0769851
Austria,AUT,1936,2.027152
Austria,AUT,1937,2.2750432
Austria,AUT,1938,0.86247826
Austria,AUT,1939,0.9434641
Austria,AUT,1940,1.0917801
Austria,AUT,1941,1.1829128
Austria,AUT,1942,1.2643101
Austria,AUT,1943,1.4172183
Austria,AUT,1944,1.3800573
Austria,AUT,1945,0.6681169
Austria,AUT,1946,1.8625914
Austria,AUT,1947,2.5647802
Austria,AUT,1948,3.5503542
Austria,AUT,1949,3.84133
Austria,AUT,1950,3.0196173
Austria,AUT,1951,3.3652513
Austria,AUT,1952,3.1928568
Austria,AUT,1953,3.1388133
Austria,AUT,1954,3.5364168
Austria,AUT,1955,4.1905456
Austria,AUT,1956,4.0627456
Austria,AUT,1957,4.1951556
Austria,AUT,1958,4.0254416
Austria,AUT,1959,3.984241
Austria,AUT,1960,4.374001
Austria,AUT,1961,4.4962482
Austria,AUT,1962,4.756093
Austria,AUT,1963,5.1559954
Austria,AUT,1964,5.3908997
Austria,AUT,1965,5.252043
Austria,AUT,1966,5.3602834
Austria,AUT,1967,5.416796
Austria,AUT,1968,5.7090015
Austria,AUT,1969,6.0044885
Austria,AUT,1970,6.786744
Austria,AUT,1971,6.947281
Austria,AUT,1972,7.4371905
Austria,AUT,1973,7.9161487
Austria,AUT,1974,7.54504
Austria,AUT,1975,7.157606
Austria,AUT,1976,7.6977687
Austria,AUT,1977,7.402302
Austria,AUT,1978,7.571344
Austria,AUT,1979,8.127209
Austria,AUT,1980,6.896056
Austria,AUT,1981,7.3818083
Austria,AUT,1982,7.077474
Austria,AUT,1983,6.837246
Austria,AUT,1984,7.174854
Austria,AUT,1985,7.1920586
Austria,AUT,1986,7.1029663
Austria,AUT,1987,7.579154
Austria,AUT,1988,6.982261
Austria,AUT,1989,7.0492463
Austria,AUT,1990,8.098238
Austria,AUT,1991,8.48123
Austria,AUT,1992,7.6875253
Austria,AUT,1993,7.677596
Austria,AUT,1994,7.694496
Austria,AUT,1995,8.057918
Austria,AUT,1996,8.467657
Austria,AUT,1997,8.444986
Austria,AUT,1998,8.389697
Austria,AUT,1999,8.214732
Austria,AUT,2000,8.262151
Austria,AUT,2001,8.727766
Austria,AUT,2002,8.907645
Austria,AUT,2003,9.530433
Austria,AUT,2004,9.508284
Austria,AUT,2005,9.611559
Austria,AUT,2006,9.28623
Austria,AUT,2007,8.93005
Austria,AUT,2008,8.826658
Austria,AUT,2009,8.06485
Austria,AUT,2010,8.607232
Austria,AUT,2011,8.327111
Austria,AUT,2012,7.977175
Austria,AUT,2013,7.989103
Austria,AUT,2014,7.5058665
Austria,AUT,2015,7.6767116
Austria,AUT,2016,7.692762
Austria,AUT,2017,7.9103565
Austria,AUT,2018,7.5287404
Austria,AUT,2019,7.651411
Austria,AUT,2020,6.969737
Austria,AUT,2021,7.3325477
Austria,AUT,2022,6.779517
Austria,AUT,2023,6.2328863
Austria,AUT,2024,6.180112
Bangladesh,BGD,1946,0.0030758297
Bangladesh,BGD,1947,0.0031542254
Bangladesh,BGD,1948,0.0034520244
Bangladesh,BGD,1949,0.0048474493
Bangladesh,BGD,1950,0.024099581
Bangladesh,BGD,1951,0.02918195
Bangladesh,BGD,1952,0.030192725
Bangladesh,BGD,1953,0.030096715
Bangladesh,BGD,1954,0.029918756
Bangladesh,BGD,1955,0.030136786
Bangladesh,BGD,1956,0.03488019
Bangladesh,BGD,1957,0.03517823
Bangladesh,BGD,1958,0.038552355
Bangladesh,BGD,1959,0.036477845
Bangladesh,BGD,1960,0.042677253
Bangladesh,BGD,1961,0.042963706
Bangladesh,BGD,1962,0.045858294
Bangladesh,BGD,1963,0.05120383
Bangladesh,BGD,1964,0.051129173
Bangladesh,BGD,1965,0.05210642
Bangladesh,BGD,1966,0.051505167
Bangladesh,BGD,1967,0.053079713
Bangladesh,BGD,1968,0.05910056
Bangladesh,BGD,1969,0.055715512
Bangladesh,BGD,1970,0.05507176
Bangladesh,BGD,1971,0.051309027
Bangladesh,BGD,1972,0.048936997
Bangladesh,BGD,1973,0.06171395
Bangladesh,BGD,1974,0.06135448
Bangladesh,BGD,1975,0.062382165
Bangladesh,BGD,1976,0.0695733
Bangladesh,BGD,1977,0.07066016
Bangladesh,BGD,1978,0.071336836
Bangladesh,BGD,1979,0.07694935
Bangladesh,BGD,1980,0.086315915
Bangladesh,BGD,1981,0.087329626
Bangladesh,BGD,1982,0.09214387
Bangladesh,BGD,1983,0.08588942
Bangladesh,BGD,1984,0.0927993
Bangladesh,BGD,1985,0.10163364
Bangladesh,BGD,1986,0.11112919
Bangladesh,BGD,1987,0.11242194
Bangladesh,BGD,1988,0.12571295
Bangladesh,BGD,1989,0.12228729
Bangladesh,BGD,1990,0.12614106
Bangladesh,BGD,1991,0.12965418
Bangladesh,BGD,1992,0.13273484
Bangladesh,BGD,1993,0.136067
Bangladesh,BGD,1994,0.14585535
Bangladesh,BGD,1995,0.17174801
Bangladesh,BGD,1996,0.17224969
Bangladesh,BGD,1997,0.18195334
Bangladesh,BGD,1998,0.17910586
Bangladesh,BGD,1999,0.18994531
Bangladesh,BGD,2000,0.19725299
Bangladesh,BGD,2001,0.22706799
Bangladesh,BGD,2002,0.23037535
Bangladesh,BGD,2003,0.23760977
Bangladesh,BGD,2004,0.25176665
Bangladesh,BGD,2005,0.26062584
Bangladesh,BGD,2006,0.2850007
Bangladesh,BGD,2007,0.28836617
Bangladesh,BGD,2008,0.30333978
Bangladesh,BGD,2009,0.3260235
Bangladesh,BGD,2010,0.3550251
Bangladesh,BGD,2011,0.36195275
Bangladesh,BGD,2012,0.38501203
Bangladesh,BGD,2013,0.41373482
Bangladesh,BGD,2014,0.4276385
Bangladesh,BGD,2015,0.48277447
Bangladesh,BGD,2016,0.5084272
Bangladesh,BGD,2017,0.53352815
Bangladesh,BGD,2018,0.52963835
Bangladesh,BGD,2019,0.57489496
Bangladesh,BGD,2020,0.5756478
Bangladesh,BGD,2021,0.58768314
Bangladesh,BGD,2022,0.6030491
Bangladesh,BGD,2023,0.60960233
Bangladesh,BGD,2024,0.6240862
Belgium,BEL,1802,1.9576033
Belgium,BEL,1830,1.6524625
Belgium,BEL,1831,1.180074
Belgium,BEL,1832,1.236363
Belgium,BEL,1833,1.1869234
Belgium,BEL,1834,1.1363375
Belgium,BEL,1835,1.2167125
Belgium,BEL,1836,1.4191859
Belgium,BEL,1837,1.5076544
Belgium,BEL,1838,1.5260426
Belgium,BEL,1839,1.6580431
Belgium,BEL,1840,1.8935716
Belgium,BEL,1841,1.7955159
Belgium,BEL,1842,1.8498373
Belgium,BEL,1843,1.6982734
Belgium,BEL,1844,1.8467051
Belgium,BEL,1845,1.9288168
Belgium,BEL,1846,2.086101
Belgium,BEL,1847,2.1492531
Belgium,BEL,1848,1.8944428
Belgium,BEL,1849,1.981217
Belgium,BEL,1850,2.100403
Belgium,BEL,1851,2.2720096
Belgium,BEL,1852,2.5324419
Belgium,BEL,1853,2.599827
Belgium,BEL,1854,2.8622246
Belgium,BEL,1855,2.9137378
Belgium,BEL,1856,2.8598084
Belgium,BEL,1857,2.9585447
Belgium,BEL,1858,3.0888252
Belgium,BEL,1859,3.1638563
Belgium,BEL,1860,3.2093742
Belgium,BEL,1861,3.448559
Belgium,BEL,1862,3.4008443
Belgium,BEL,1863,3.5589042
Belgium,BEL,1864,3.7085142
Belgium,BEL,1865,3.8811662
Belgium,BEL,1866,4.150416
Belgium,BEL,1867,4.462679
Belgium,BEL,1868,4.005761
Belgium,BEL,1869,4.2827497
Belgium,BEL,1870,4.8579187
Belgium,BEL,1871,4.6193104
Belgium,BEL,1872,4.943798
Belgium,BEL,1873,5.385137
Belgium,BEL,1874,4.924213
Belgium,BEL,1875,5.074682
Belgium,BEL,1876,4.9183083
Belgium,BEL,1877,4.6426272
Belgium,BEL,1878,5.006211
Belgium,BEL,1879,5.053703
Belgium,BEL,1880,5.4959188
Belgium,BEL,1881,5.4832616
Belgium,BEL,1882,5.753098
Belgium,BEL,1883,6.0405693
Belgium,BEL,1884,5.8942466
Belgium,BEL,1885,5.7027802
Belgium,BEL,1886,5.481871
Belgium,BEL,1887,5.7455373
Belgium,BEL,1888,6.0405674
Belgium,BEL,1889,6.112805
Belgium,BEL,1890,6.5460663
Belgium,BEL,1891,6.1506577
Belgium,BEL,1892,6.0833883
Belgium,BEL,1893,5.7609344
Belgium,BEL,1894,6.2994246
Belgium,BEL,1895,6.285832
Belgium,BEL,1896,6.5583735
Belgium,BEL,1897,6.7203856
Belgium,BEL,1898,6.8597164
Belgium,BEL,1899,7.0993986
Belgium,BEL,1900,7.406146
Belgium,BEL,1901,6.8929777
Belgium,BEL,1902,7.1333046
Belgium,BEL,1903,7.6009154
Belgium,BEL,1904,7.1928444
Belgium,BEL,1905,7.1028624
Belgium,BEL,1906,8.036175
Belgium,BEL,1907,8.06343
Belgium,BEL,1908,7.910767
Belgium,BEL,1909,7.829825
Belgium,BEL,1910,8.251553
Belgium,BEL,1911,8.266107
Belgium,BEL,1912,8.6565895
Belgium,BEL,1913,9.083431
Belgium,BEL,1914,5.415255
Belgium,BEL,1915,4.590686
Belgium,BEL,1916,6.1035175
Belgium,BEL,1917,4.8281446
Belgium,BEL,1918,4.4886656
Belgium,BEL,1919,5.960749
Belgium,BEL,1920,7.3041964
Belgium,BEL,1921,6.6634197
Belgium,BEL,1922,7.331574
Belgium,BEL,1923,9.363421
Belgium,BEL,1924,9.866386
Belgium,BEL,1925,10.029748
Belgium,BEL,1926,9.917318
Belgium,BEL,1927,11.473022
Belgium,BEL,1928,11.115544
Belgium,BEL,1929,12.139221
Belgium,BEL,1930,11.665941
Belgium,BEL,1931,10.428055
Belgium,BEL,1932,8.360649
Belgium,BEL,1933,8.94156
Belgium,BEL,1934,9.194473
Belgium,BEL,1935,8.758736
Belgium,BEL,1936,9.139779
Belgium,BEL,1937,10.967416
Belgium,BEL,1938,9.578083
Belgium,BEL,1939,8.893595
Belgium,BEL,1940,7.468211
Belgium,BEL,1941,7.812043
Belgium,BEL,1942,7.294848
Belgium,BEL,1943,6.8859353
Belgium,BEL,1944,3.930711
Belgium,BEL,1945,4.581085
Belgium,BEL,1946,6.645066
Belgium,BEL,1947,9.629662
Belgium,BEL,1948,9.950596
Belgium,BEL,1949,9.413
Belgium,BEL,1950,8.843022
Belgium,BEL,1951,10.334986
Belgium,BEL,1952,9.597689
Belgium,BEL,1953,9.423741
Belgium,BEL,1954,9.756278
Belgium,BEL,1955,10.41531
Belgium,BEL,1956,10.896864
Belgium,BEL,1957,10.803392
Belgium,BEL,1958,9.758654
Belgium,BEL,1959,9.763423
Belgium,BEL,1960,9.988321
Belgium,BEL,1961,10.122292
Belgium,BEL,1962,10.634536
Belgium,BEL,1963,11.394614
Belgium,BEL,1964,11.09069
Belgium,BEL,1965,11.205982
Belgium,BEL,1966,11.116232
Belgium,BEL,1967,11.294507
Belgium,BEL,1968,12.402611
Belgium,BEL,1969,12.878609
Belgium,BEL,1970,13.031263
Belgium,BEL,1971,12.556133
Belgium,BEL,1972,13.47533
Belgium,BEL,1973,14.266544
Belgium,BEL,1974,13.861587
Belgium,BEL,1975,12.496638
Belgium,BEL,1976,13.288505
Belgium,BEL,1977,12.911715
Belgium,BEL,1978,13.833004
Belgium,BEL,1979,14.247416
Belgium,BEL,1980,13.71246
Belgium,BEL,1981,12.545059
Belgium,BEL,1982,11.8744
Belgium,BEL,1983,10.254748
Belgium,BEL,1984,10.630341
Belgium,BEL,1985,10.527152
Belgium,BEL,1986,10.354434
Belgium,BEL,1987,10.363756
Belgium,BEL,1988,10.05894
Belgium,BEL,1989,10.747385
Belgium,BEL,1990,12.080694
Belgium,BEL,1991,12.340902
Belgium,BEL,1992,12.195839
Belgium,BEL,1993,12.042838
Belgium,BEL,1994,12.340153
Belgium,BEL,1995,12.42636
Belgium,BEL,1996,12.750186
Belgium,BEL,1997,12.180701
Belgium,BEL,1998,12.766186
Belgium,BEL,1999,12.195414
Belgium,BEL,2000,12.366287
Belgium,BEL,2001,12.256729
Belgium,BEL,2002,12.27944
Belgium,BEL,2003,12.363994
Belgium,BEL,2004,12.360431
Belgium,BEL,2005,11.991515
Belgium,BEL,2006,11.7458515
Belgium,BEL,2007,11.3400345
Belgium,BEL,2008,11.2238655
Belgium,BEL,2009,9.970168
Belgium,BEL,2010,10.475143
Belgium,BEL,2011,9.526456
Belgium,BEL,2012,9.226742
Belgium,BEL,2013,9.212671
Belgium,BEL,2014,8.660123
Belgium,BEL,2015,8.986653
Belgium,BEL,2016,8.807806
Belgium,BEL,2017,8.726891
Belgium,BEL,2018,8.772404
Belgium,BEL,2019,8.685232
Belgium,BEL,2020,7.9076037
Belgium,BEL,2021,8.204076
Belgium,BEL,2022,7.6375527
Belgium,BEL,2023,7.2316356
Belgium,BEL,2024,7.2798314
Bolivia,BOL,1862,0.0027017079
Bolivia,BOL,1864,0.00062507554
Bolivia,BOL,1865,0.0038591507
Bolivia,BOL,1866,0.001277029
Bolivia,BOL,1867,0.0015587765
Bolivia,BOL,1868,0.0037191405
Bolivia,BOL,1869,0.002433461
Bolivia,BOL,1870,0.0013385551
Bolivia,BOL,1871,0.0036109844
Bolivia,BOL,1872,0.0070857354
Bolivia,BOL,1873,0.009863844
Bolivia,BOL,1874,0.006041303
Bolivia,BOL,1875,0.007889057
Bolivia,BOL,1876,0.013015972
Bolivia,BOL,1877,0.009997206
Bolivia,BOL,1878,0.01817067
Bolivia,BOL,1879,0.023640128
Bolivia,BOL,1880,0.028917087
Bolivia,BOL,1881,0.03619809
Bolivia,BOL,1882,0.042791307
Bolivia,BOL,1883,0.035416298
Bolivia,BOL,1884,0.042880025
Bolivia,BOL,1885,0.029334307
Bolivia,BOL,1886,0.016036691
Bolivia,BOL,1887,0.024674036
Bolivia,BOL,1888,0.031514104
Bolivia,BOL,1915,0.011925775
Bolivia,BOL,1916,0.049765747
Bolivia,BOL,1917,0.040404543
