Entity,Code,Year,CO₂ emissions per capita
Switzerland,CHE,1918,1.4960932
Switzerland,CHE,1919,1.1947299
Switzerland,CHE,1920,1.8687274
Switzerland,CHE,1921,1.1492369
Switzerland,CHE,1922,1.5761833
Switzerland,CHE,1923,1.9552894
Switzerland,CHE,1924,1.8369185
Switzerland,CHE,1925,1.9057696
Switzerland,CHE,1926,1.8771276
Switzerland,CHE,1927,2.154521
Switzerland,CHE,1928,2.2367952
Switzerland,CHE,1929,2.550196
Switzerland,CHE,1930,2.3641477
Switzerland,CHE,1931,2.4866319
Switzerland,CHE,1932,2.5075653
Switzerland,CHE,1933,2.336685
Switzerland,CHE,1934,2.3241498
Switzerland,CHE,1935,2.2948186
Switzerland,CHE,1936,2.3924453
Switzerland,CHE,1937,2.5130696
Switzerland,CHE,1938,2.5009625
Switzerland,CHE,1939,2.8207507
Switzerland,CHE,1940,1.9632797
Switzerland,CHE,1941,1.5525644
Switzerland,CHE,1942,1.3555924
Switzerland,CHE,1943,1.4181014
Switzerland,CHE,1944,1.011716
Switzerland,CHE,1945,0.36479387
Switzerland,CHE,1946,1.2832824
Switzerland,CHE,1947,2.0808475
Switzerland,CHE,1948,2.225985
Switzerland,CHE,1949,1.8389218
Switzerland,CHE,1950,2.1845193
Switzerland,CHE,1951,2.594848
Switzerland,CHE,1952,2.3358543
Switzerland,CHE,1953,2.123149
Switzerland,CHE,1954,2.5535774
Switzerland,CHE,1955,2.7253482
Switzerland,CHE,1956,3.3723254
Switzerland,CHE,1957,3.4533043
Switzerland,CHE,1958,3.1380975
Switzerland,CHE,1959,3.1573226
Switzerland,CHE,1960,3.6625376
Switzerland,CHE,1961,3.7495637
Switzerland,CHE,1962,4.3300924
Switzerland,CHE,1963,5.107865
Switzerland,CHE,1964,4.8614626
Switzerland,CHE,1965,5.1806326
Switzerland,CHE,1966,5.322196
Switzerland,CHE,1967,5.4286466
Switzerland,CHE,1968,5.9312277
Switzerland,CHE,1969,6.201451
Switzerland,CHE,1970,6.51224
Switzerland,CHE,1971,6.7423453
Switzerland,CHE,1972,6.8544397
Switzerland,CHE,1973,7.3255005
Switzerland,CHE,1974,6.5324173
Switzerland,CHE,1975,6.1605844
Switzerland,CHE,1976,6.4155893
Switzerland,CHE,1977,6.532135
Switzerland,CHE,1978,6.711996
Switzerland,CHE,1979,6.331979
Switzerland,CHE,1980,6.4054956
Switzerland,CHE,1981,6.106163
Switzerland,CHE,1982,5.7221565
Switzerland,CHE,1983,6.232855
Switzerland,CHE,1984,6.0709605
Switzerland,CHE,1985,6.14473
Switzerland,CHE,1986,6.4915795
Switzerland,CHE,1987,6.1386414
Switzerland,CHE,1988,6.1630116
Switzerland,CHE,1989,5.9250574
Switzerland,CHE,1990,6.5764318
Switzerland,CHE,1991,6.7869825
Switzerland,CHE,1992,6.6934896
Switzerland,CHE,1993,6.2855296
Switzerland,CHE,1994,6.1010094
Switzerland,CHE,1995,6.1663036
Switzerland,CHE,1996,6.2369266
Switzerland,CHE,1997,6.072131
Switzerland,CHE,1998,6.2757573
Switzerland,CHE,1999,6.2214174
Switzerland,CHE,2000,6.071895
Switzerland,CHE,2001,6.2389235
Switzerland,CHE,2002,5.9717827
Switzerland,CHE,2003,6.088628
Switzerland,CHE,2004,6.1253977
Switzerland,CHE,2005,6.1594725
Switzerland,CHE,2006,6.0660357
Switzerland,CHE,2007,5.7464805
Switzerland,CHE,2008,5.849575
Switzerland,CHE,2009,5.625207
Switzerland,CHE,2010,5.754552
Switzerland,CHE,2011,5.1770616
Switzerland,CHE,2012,5.280982
Switzerland,CHE,2013,5.3370247
Switzerland,CHE,2014,4.791576
Switzerland,CHE,2015,4.6784573
Switzerland,CHE,2016,4.6836095
Switzerland,CHE,2017,4.522791
Switzerland,CHE,2018,4.3381386
Switzerland,CHE,2019,4.2928753
Switzerland,CHE,2020,3.974646
Switzerland,CHE,2021,4.1233916
Switzerland,CHE,2022,3.7477124
Switzerland,CHE,2023,3.604899
Switzerland,CHE,2024,3.5946856
