Entity,Code,Year,CO₂ emissions per capita
Norway,NOR,1914,3.091719
Norway,NOR,1915,3.354548
Norway,NOR,1916,3.1034336
Norway,NOR,1917,1.3600785
Norway,NOR,1918,1.7149223
Norway,NOR,1919,2.0193615
Norway,NOR,1920,2.0063963
Norway,NOR,1921,1.2671517
Norway,NOR,1922,2.4167676
Norway,NOR,1923,2.5169272
Norway,NOR,1924,2.8450587
Norway,NOR,1925,2.7788672
Norway,NOR,1926,2.3124485
Norway,NOR,1927,3.131306
Norway,NOR,1928,3.0347118
Norway,NOR,1929,3.3965983
Norway,NOR,1930,3.0944333
Norway,NOR,1931,2.8502915
Norway,NOR,1932,3.02887
Norway,NOR,1933,3.198203
Norway,NOR,1934,3.2858331
Norway,NOR,1935,3.369211
Norway,NOR,1936,3.575719
Norway,NOR,1937,4.0043383
Norway,NOR,1938,3.547229
Norway,NOR,1939,4.209471
Norway,NOR,1940,2.173844
Norway,NOR,1941,1.5946462
Norway,NOR,1942,1.5194427
Norway,NOR,1943,1.7712185
Norway,NOR,1944,1.5727881
Norway,NOR,1945,1.2810465
Norway,NOR,1946,2.2377732
Norway,NOR,1947,3.330741
Norway,NOR,1948,3.409945
Norway,NOR,1949,3.2011957
Norway,NOR,1950,2.58244
Norway,NOR,1951,2.875015
Norway,NOR,1952,2.910226
Norway,NOR,1953,2.9108584
Norway,NOR,1954,2.911372
Norway,NOR,1955,3.329059
Norway,NOR,1956,3.4532654
Norway,NOR,1957,3.2525854
Norway,NOR,1958,3.1750422
Norway,NOR,1959,3.3235946
Norway,NOR,1960,3.6543903
Norway,NOR,1961,3.6943865
Norway,NOR,1962,3.863975
Norway,NOR,1963,4.081629
Norway,NOR,1964,4.3770776
Norway,NOR,1965,4.4021378
Norway,NOR,1966,5.2068143
Norway,NOR,1967,5.101393
Norway,NOR,1968,5.532809
Norway,NOR,1969,5.768654
Norway,NOR,1970,7.219667
Norway,NOR,1971,6.9607387
Norway,NOR,1972,7.474118
Norway,NOR,1973,7.6987967
Norway,NOR,1974,6.9481187
Norway,NOR,1975,7.6364555
Norway,NOR,1976,8.278774
Norway,NOR,1977,8.238279
Norway,NOR,1978,8.038229
Norway,NOR,1979,8.5021925
Norway,NOR,1980,7.7778006
Norway,NOR,1981,7.7578516
Norway,NOR,1982,7.512525
Norway,NOR,1983,7.7385387
Norway,NOR,1984,8.166786
Norway,NOR,1985,7.7751675
Norway,NOR,1986,8.347309
Norway,NOR,1987,7.9313226
Norway,NOR,1988,8.455139
Norway,NOR,1989,8.078672
Norway,NOR,1990,8.254036
Norway,NOR,1991,7.8528857
Norway,NOR,1992,8.026121
Norway,NOR,1993,8.336998
Norway,NOR,1994,8.731301
Norway,NOR,1995,8.825208
Norway,NOR,1996,9.481557
Norway,NOR,1997,9.453828
Norway,NOR,1998,9.441456
Norway,NOR,1999,9.549757
Norway,NOR,2000,9.381491
Norway,NOR,2001,9.641643
Norway,NOR,2002,9.380972
Norway,NOR,2003,9.621514
Norway,NOR,2004,9.638396
Norway,NOR,2005,9.361427
Norway,NOR,2006,9.410819
Norway,NOR,2007,9.684611
Norway,NOR,2008,9.373132
Norway,NOR,2009,8.925522
Norway,NOR,2010,9.338823
Norway,NOR,2011,9.040032
Norway,NOR,2012,8.819053
Norway,NOR,2013,8.7673025
Norway,NOR,2014,8.754434
Norway,NOR,2015,8.7716675
Norway,NOR,2016,8.538622
Norway,NOR,2017,8.375709
Norway,NOR,2018,8.37238
Norway,NOR,2019,8.015733
Norway,NOR,2020,7.672967
Norway,NOR,2021,7.591971
Norway,NOR,2022,7.4829626
Norway,NOR,2023,7.042548
Norway,NOR,2024,6.667616
Poland,POL,1800,0.045189332
Poland,POL,1801,0.048899516
Poland,POL,1802,0.049343564
Poland,POL,1803,0.050176714
Poland,POL,1804,0.049413763
Poland,POL,1805,0.061216537
Poland,POL,1806,0.05531447
Poland,POL,1807,0.03982849
Poland,POL,1808,0.052587613
Poland,POL,1809,0.049153995
Poland,POL,1810,0.058625095
Poland,POL,1811,0.060448285
Poland,POL,1812,0.04621533
Poland,POL,1813,0.03847724
Poland,POL,1814,0.050314993
Poland,POL,1815,0.058696058
Poland,POL,1816,0.06695161
Poland,POL,1817,0.07292754
Poland,POL,1818,0.08986743
Poland,POL,1819,0.07327879
Poland,POL,1820,0.071687624
Poland,POL,1821,0.078836694
Poland,POL,1822,0.085877135
Poland,POL,1823,0.11446584
Poland,POL,1824,0.11874538
Poland,POL,1825,0.122617334
Poland,POL,1826,0.111967854
Poland,POL,1827,0.119157985
Poland,POL,1828,0.109338894
Poland,POL,1829,0.09571049
Poland,POL,1830,0.08815281
Poland,POL,1831,0.071625955
Poland,POL,1832,0.09072627
Poland,POL,1833,0.09357449
Poland,POL,1834,0.09764417
Poland,POL,1835,0.103852116
Poland,POL,1836,0.116836585
